Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",Population growth (annual %) [SP.POP.GROW],GDP (constant 2010 US$) [NY.GDP.MKTP.KD],Imports of goods and services (constant 2010 US$) [NE.IMP.GNFS.KD],Exports of goods and services (current US$) [NE.EXP.GNFS.CD],Average precipitation in depth (mm per year) [AG.LND.PRCP.MM]
2000,YR2000,Sub-Saharan Africa (IDA & IBRD countries),TSS,665327581,2.65051448502105,812255608724.107,182818096800.026,123877413296.054,..
2000,YR2000,Upper middle income,UMC,2455303277,0.959412608765021,9107054259102.72,..,1197960291660.27,..
2000,YR2000,World,WLD,6114332537,1.32307345733864,49948978843416.3,11849357028033.8,7914982187020.22,..
2001,YR2001,Afghanistan,AFG,21606988,3.90280570094654,..,..,..,..
2001,YR2001,Albania,ALB,3060173,-0.93847042771206,7508515182.79876,3018519926.07039,836718641.236252,..
2001,YR2001,Algeria,DZA,31451514,1.30984253035285,113713165656.06,21953998881.5138,20085454898.6596,..
2001,YR2001,American Samoa,ASM,58494,1.15721533829325,..,..,..,..
2001,YR2001,Andorra,AND,67341,2.93999220643334,2854792522.86889,..,..,..
2001,YR2001,Angola,AGO,16945753,3.3011981819287,37676079528.6812,10941978660.9548,6736804052.06298,..
2001,YR2001,Antigua and Barbuda,ATG,77212,1.56110409210633,952300505.076013,..,777222222.222222,..
2001,YR2001,Argentina,ARG,37275652,1.09207948287894,289860609223.184,36623502524.091,31112418400,..
2001,YR2001,Armenia,ARM,3050687,-0.617751681128924,4720178402.50153,2178617717.28308,511522177.782582,..
2001,YR2001,Aruba,ABW,92898,2.22593013018195,2505092564.79457,..,1353631284.9162,..
2001,YR2001,Australia,AUS,19413000,1.34835834227145,865532704887.51,115171817467.997,84096812278.6305,..
2001,YR2001,Austria,AUT,8042293,0.382799394483217,340759435782.358,142188582130.395,88047337807.6063,..
2001,YR2001,Azerbaijan,AZE,8111200,0.774765939386613,14672815268.5084,2732293621.72943,2368624503.38237,..
2001,YR2001,"Bahamas, The",BHS,302618,1.52066712510074,9656711991.56355,4299631646.63534,2834100000,..
2001,YR2001,Bahrain,BHR,697545,4.83651206508964,15636329787.234,7763377659.57447,6607446808.51064,..
2001,YR2001,Bangladesh,BGD,130088702,1.88628714466314,70415938962.5704,7225891128.55627,7227575982.20904,..
2001,YR2001,Barbados,BRB,272500,0.362122763667281,4127500000,..,1251500000,..
2001,YR2001,Belarus,BLR,9928549,-0.512966688341309,29352914216.1911,16148202777.7407,8246546762.58993,..
2001,YR2001,Belgium,BEL,10286570,0.343951157623668,410295226077.625,272849772353.869,169391856823.266,..
2001,YR2001,Belize,BLZ,255063,3.08477457052164,1000300237.64853,784827869.964752,443480250,..
2001,YR2001,Benin,BEN,7076733,3.0237802136321,6868608004.33002,1766334827.64429,727789558.529327,..
2001,YR2001,Bermuda,BMU,62504,1.08518105218895,6355501907.7092,..,..,..
2001,YR2001,Bhutan,BTN,603640,2.11264439806097,717057834.190665,358420931.468185,125216999.364272,..
2001,YR2001,Bolivia,BOL,8580235,1.90576711770633,13708143466.1325,4076103423.56657,1626040049.03964,..
2001,YR2001,Bosnia and Herzegovina,BIH,3755512,0.115523663224709,11807660380.0627,..,1632283629.20937,..
2001,YR2001,Botswana,BWA,1674678,1.88938029248921,8584992740.53366,4446571539.86102,2671112100.25337,..
2001,YR2001,Brazil,BRA,177196054,1.36695707635304,1560092443326.51,126339311391.542,69203919564.6629,..
2001,YR2001,British Virgin Islands,VGB,20675,1.77626297004064,..,..,..,..
2001,YR2001,Brunei Darussalam,BRN,340034,2.04077498519585,12299643564.3564,2664352255.22552,3894175364.17927,..
2001,YR2001,Bulgaria,BGR,8009142,-1.99063220438276,33798124235.1857,13106070156.4986,4947390946.12533,..
2001,YR2001,Burkina Faso,BFA,11944587,2.85886860286955,6057314712.6026,1188668383.16023,288539798.390956,..
2001,YR2001,Burundi,BDI,6525545,2.27333521750465,1492133656.90531,127847484.966168,45410971.2771723,..
2001,YR2001,Cabo Verde,CPV,435709,1.74122378498413,969632085.04843,..,167834263.047786,..
2001,YR2001,Cambodia,KHM,12405408,2.03722363015962,5631670884.44008,2186976009.35379,2093243559.45464,..
2001,YR2001,Cameroon,CMR,15928910,2.63964003469426,18564848458.4596,5546135188.02019,2679888437.51044,..
2001,YR2001,Canada,CAN,31020902,1.08635096562717,1224107626383.4,362282419196.565,310667613636.364,..
2001,YR2001,Cayman Islands,CYM,43935,3.78532634246039,..,..,..,..
2001,YR2001,Central African Republic,CAF,3722018,2.21650118570358,1608135606.54887,..,159877005.095912,..
2001,YR2001,Chad,TCD,8678051,3.7858528823996,4312724533.70882,..,250908652.498499,..
2001,YR2001,Channel Islands,CHI,149097,0.439605466981466,..,..,..,..
2001,YR2001,Chile,CHL,15516113,1.12618583494464,149298423006.472,30253697674.8798,22996523019.9704,..
2001,YR2001,China,CHN,1271850000,0.726380637838525,2418247620897.73,..,272060010515.89,..
2001,YR2001,Colombia,COL,40255956,1.56724440399711,195949179707.505,24959046396.3617,15111975248.9223,..
2001,YR2001,Comoros,COM,555888,2.46423789126915,719324755.195704,210334247.266994,33446307.7712056,..
2001,YR2001,"Congo, Dem. Rep.",COD,48428545,2.76927249618913,13373160543.8867,1873156997.82874,891666666.666667,..
2001,YR2001,"Congo, Rep.",COG,3217933,2.853372224831,8501114470.11602,3785829162.41446,2165209434.71013,..
2001,YR2001,Costa Rica,CRI,4034074,1.79339475965946,25311055388.9834,8598140466.95288,6471720164.50269,..
2001,YR2001,Cote d'Ivoire,CIV,16853026,2.39210192911904,22349262369.584,..,4559364399.97013,..
2001,YR2001,Croatia,HRV,4299642,-3.8476707266781,48059002801.748,16825875477.5737,8631397032.40049,..
2001,YR2001,Cuba,CUB,11164667,0.343070038259463,39962758542.8036,5229599267.69732,4193000000,..
2001,YR2001,Curacao,CUW,129047,-3.6617798581649,..,..,..,..
2001,YR2001,Cyprus,CYP,960276,1.78469786233711,19253293119.4485,11513898979.186,7092287795.99271,..
2001,YR2001,Czech Republic,CZE,10216605,-0.375719704335905,157334620713.224,60708358422.2178,33128639672.7285,..
2001,YR2001,Denmark,DNK,5358783,0.358315678955486,300675736064.966,99801416428.2905,75069907723.3623,..
2001,YR2001,Djibouti,DJI,733015,2.1276151572494,..,..,..,..
2001,YR2001,Dominica,DMA,69661,0.0157920049714146,388319981.293871,..,121248518.518519,..
2001,YR2001,Dominican Republic,DOM,8598601,1.49130568852201,35165693165.207,13927368435.5789,8164561739.85981,..
2001,YR2001,Ecuador,ECU,12914667,1.82491324870352,48325007474.5456,11188976894.6633,5682217000,..
2001,YR2001,"Egypt, Arab Rep.",EGY,70152661,1.90113636122764,141235026336.915,24484003269.5716,16900269541.779,..
2001,YR2001,El Salvador,SLV,5927006,0.661368331942275,15833070782.4163,7823633886.94235,3071774700,..
2001,YR2001,Equatorial Guinea,GNQ,631666,4.11821520975398,5509853830.69874,..,..,..
2001,YR2001,Eritrea,ERI,2374722,3.52740947480287,1583579320.5607,1035232957.68761,81308766.9658252,..
2001,YR2001,Estonia,EST,1388115,-0.63696312445507,14897630320.6614,7112804792.746,3831095694.20822,..
2001,YR2001,Eswatini,SWZ,1013609,0.809694554214466,3167826039.30577,2149016887.09405,1141012626.17463,..
2001,YR2001,Ethiopia,ETH,68159423,2.87943415632872,14160304516.1707,..,..,..
2001,YR2001,Faroe Islands,FRO,46997,0.559042125107033,..,..,569880328.735522,..
2001,YR2001,Fiji,FJI,813925,0.359277180369209,2743044172.74937,..,1007247650.00439,..
2001,YR2001,Finland,FIN,5188008,0.227687341886374,214593892247.035,64868544561.8886,51463087248.3222,..
2001,YR2001,France,FRA,61357430,0.727786404872444,2379814544862.63,572178736899.476,389070246085.011,..
2001,YR2001,French Polynesia,PYF,244931,1.74833588175288,..,..,..,..
2001,YR2001,Gabon,GAB,1258003,2.38455966418947,12759485289.4389,2319102137.35137,2726388955.07181,..
2001,YR2001,"Gambia, The",GMB,1360074,3.16490407716825,1160866125.52931,..,149998087.612831,..
2001,YR2001,Georgia,GEO,4014373,-1.55123839698929,6980203396.62444,..,787530921.369995,..
2001,YR2001,Germany,DEU,82349925,0.168225361337335,3171087577547.24,875568769474.949,619095302013.423,..
2001,YR2001,Ghana,GHA,19756928,2.44952633242917,19103716042.1579,..,2404094094.65308,..
2001,YR2001,Gibraltar,GIB,31602,1.67524139852326,..,..,..,..
2001,YR2001,Greece,GRC,10862132,0.51988446396193,261901398998.993,82582472686.2871,31036298881.4318,..
2001,YR2001,Greenland,GRL,56350,0.266548358613988,1832206717.51925,..,..,..
2001,YR2001,Grenada,GRD,103249,0.403723338322253,633194600.876292,..,197133111.111111,..
2001,YR2001,Guam,GUM,156401,0.687777387996311,..,..,..,..
2001,YR2001,Guatemala,GTM,11871565,2.40240090043075,30458996623.8662,12767634630.0975,5275584493.42122,..
2001,YR2001,Guinea,GIN,8417081,2.11741613340569,5234797978.34186,..,808614959.829706,..
2001,YR2001,Guinea-Bissau,GNB,1227106,2.12534153890842,675615129.916068,..,83214529.4830937,..
2001,YR2001,Guyana,GUY,745206,-0.202289600398759,2772589373.73872,..,661420532.049831,..
2001,YR2001,Haiti,HTI,8608819,1.69881886972174,9703874560.84488,2527181601.23848,431369397.081719,..
2001,YR2001,Honduras,HND,6751912,2.66258255640749,10857538040.412,7303743525.59808,3931303628.65709,..
2001,YR2001,"Hong Kong SAR, China",HKG,6714300,0.736962668138432,154261424693.309,225945335452.292,207975842437.298,..
2001,YR2001,Hungary,HUN,10187576,-0.229379183308447,111371542205.075,50800691968.3433,34871552860.0724,..
2001,YR2001,Iceland,ISL,284968,1.32929525456819,10946230528.7092,5289308226.29399,3040593607.77463,..
2001,YR2001,India,IND,1075000085,1.7287676376721,915487884378.979,117475968318.256,60963525504.4702,..
2001,YR2001,Indonesia,IDN,214427417,1.36809454948316,469933589927.666,89727060786.7834,62625875833.9076,..
2001,YR2001,"Iran, Islamic Rep.",IRN,66449112,1.25040057842939,318523570377.292,53032478560.3933,24491811633.614,..
2001,YR2001,Iraq,IRQ,24208180,2.97929426649658,103897851433.349,..,..,..
2001,YR2001,Ireland,IRL,3866243,1.59215149039299,176670249512.713,141689883133.132,104034596868.009,..
2001,YR2001,Isle of Man,IMN,77703,0.985497228654746,3681685807.24579,..,..,..
2001,YR2001,Israel,ISR,6439000,2.35711729946802,174672180552.183,57975648966.1393,40928026250.0892,..
2001,YR2001,Italy,ITA,56974100,0.0561676014374784,2109031337731.45,492544208390.005,299327248322.148,..
2001,YR2001,Jamaica,JAM,2674702,0.750594162355749,12533420883.1691,..,3270023893.22619,..
2001,YR2001,Japan,JPN,127149000,0.240952587521069,5370670124202.18,641357232362.206,440213809225.625,..
2001,YR2001,Jordan,JOR,5217336,1.83456921869856,15566511263.7687,12469693787.2466,3781805359.6615,..
2001,YR2001,Kazakhstan,KAZ,14858335,-0.170069526322763,75876081175.8857,33089480075.7942,10166983108.4166,..
2001,YR2001,Kenya,KEN,32848564,2.72803349098304,27188928218.7225,6790660861.66894,2977896209.54367,..
2001,YR2001,Kiribati,KIR,85849,1.7069931938116,143231159.759477,..,9891745.11223751,..
2001,YR2001,"Korea, Dem. People’s Rep.",PRK,23132980,0.885354906238275,..,..,..,..
2001,YR2001,"Korea, Rep.",KOR,47370164,0.767241774760276,759757057460.516,233602831127.13,174088180388.694,..
2001,YR2001,Kosovo,XKX,1701154,0.0678593232934242,3995618021.868,..,..,..
2001,YR2001,Kuwait,KWT,2103282,2.8041047496667,73921144452.1982,..,17900228236.0613,..
2001,YR2001,Kyrgyz Republic,KGZ,4945100,0.948856613551314,3375644149.57317,1756774834.45944,560092476.958169,..
2001,YR2001,Lao PDR,LAO,5409582,1.600327521287,3788213052.16281,1148319922.8621,492970000,..
2001,YR2001,Latvia,LVA,2337170,-1.29148694354873,17532412592.2123,8242887526.58175,3177773673.60645,..
2001,YR2001,Lebanon,LBN,3991001,3.78465340854686,22811343687.774,13195297713.2307,2754228855.72139,..
2001,YR2001,Lesotho,LSO,2035740,0.14432684073942,1704948219.49003,1311352940.92229,..,..
2001,YR2001,Liberia,LBR,2953927,3.63583784566011,1800941880.67289,896808935.310765,307796500,..
2001,YR2001,Libya,LBY,5443248,1.58055140189096,47179698570.1011,..,9053049082.79623,..
2001,YR2001,Liechtenstein,LIE,33552,1.10286421124473,..,..,..,..
2001,YR2001,Lithuania,LTU,3470818,-0.824008723044179,25851233310.125,11235950411.6803,5396323694.43246,..
2001,YR2001,Luxembourg,LUX,441525,1.19045634528707,41810360200.4774,47555796168.8564,31363940044.7427,..
2001,YR2001,"Macao SAR, China",MAC,437938,2.3463627818757,9918467699.52839,4740594581.84092,6258293396.40257,..
2001,YR2001,Madagascar,MDG,16260932,3.08585770501717,8195865456.21381,2114165381.55981,1091486944.81622,..
2001,YR2001,Malawi,MWI,11432000,2.50883390603094,4158449146.00427,..,480470201.79425,..
2001,YR2001,Malaysia,MYS,23709119,2.19550371444116,163364463523.414,105820759957.183,102435789473.684,..
2001,YR2001,Maldives,MDV,286306,2.44238803214387,1555958505.24055,..,..,..
2001,YR2001,Mali,MLI,11271600,2.92715417907364,7009988742.67389,2134760420.27747,911806458.733068,..
2001,YR2001,Malta,MLT,393028,0.75110649818537,7026826922.22372,7545821940.53182,4441806871.86178,..
2001,YR2001,Marshall Islands,MHL,51422,1.30953669775218,146190013.59957,..,31151900,..
2001,YR2001,Mauritania,MRT,2702400,2.70731543864991,3845100478.2468,1045056479.88488,445892461.340458,..
2001,YR2001,Mauritius,MUS,1196287,0.790047581068153,6946488512.70154,5109046966.65113,3136669950.87421,..
2001,YR2001,Mexico,MEX,100298153,1.40396086548011,911514962239.03,243794893655.957,171520507262.666,..
2001,YR2001,"Micronesia, Fed. Sts.",FSM,107173,-0.213445263373206,297100909.129948,..,46366000,..
2001,YR2001,Moldova,MDA,2917252,-0.223624844627336,4487644450.3731,1959674726.94494,741151801.535735,..
2001,YR2001,Monaco,MCO,32470,0.999745238221797,4560606124.884,..,..,..
2001,YR2001,Mongolia,MNG,2419588,0.9204952844398,3950344027.42332,..,638035524.358942,..
2001,YR2001,Montenegro,MNE,607389,0.402363248322291,3030305551.35333,..,445661830.557048,..
2001,YR2001,Morocco,MAR,29126330,1.14866921931345,61730070507.7354,20847203531.2961,11131218818.0129,..
2001,YR2001,Mozambique,MOZ,18221888,2.83852543981183,5752275478.43666,1339347042.88278,995644781.583879,..
2001,YR2001,Myanmar,MMR,47225120,1.07600157406177,17798045642.4078,..,30484464.4074696,..
2001,YR2001,Namibia,NAM,1823672,1.60860547589892,7275682933.54656,3399867364.23247,1460496759.28077,..
2001,YR2001,Nauru,NRU,10215,-1.18724633167623,..,..,..,..
2001,YR2001,Nepal,NPL,24347106,1.6815927392948,11423020739.0207,3450539848.00321,1355238095.2381,..
2001,YR2001,Netherlands,NLD,16046180,0.754840057734904,756712553249.762,394892484618.445,272951230425.056,..
2001,YR2001,New Caledonia,NCL,217324,1.9017932212971,..,..,..,..
2001,YR2001,New Zealand,NZL,3880500,0.589286034969052,117163780205.229,26680799264.1326,19087560689.7706,..
2001,YR2001,Nicaragua,NIC,5145366,1.48933682406085,6755053888.67006,3288182176.07634,1013628825.18336,..
2001,YR2001,Niger,NER,11751365,3.6377915686023,5217521099.05078,1198091703.19421,329494480.935699,..
2001,YR2001,Nigeria,NGA,125394046,2.51161653646957,178274026161.332,44226988175.2128,20914287341.7824,..
2001,YR2001,North Macedonia,MKD,2042842,0.393510414575429,6802458901.68212,3140214524.19817,1083173739.03356,..
2001,YR2001,Northern Mariana Islands,MNP,58321,1.4995012077272,..,..,..,..
2001,YR2001,Norway,NOR,4513751,0.506046910557235,374310785078.08,84342170666.0914,78221915766.7627,..
2001,YR2001,Oman,OMN,2294962,1.18298046084842,44308746409.6185,9535413141.42057,11559977738.7196,..
2001,YR2001,Pakistan,PAK,145978402,2.52149807074211,120903772690.876,22175302183.6085,10600274819.6496,..
2001,YR2001,Palau,PLW,19386,1.46010751715529,189962858.586195,..,69693900,..
2001,YR2001,Panama,PAN,3089648,1.93863040754822,16743140578.5985,11249238846.4113,7768180900,..
2001,YR2001,Papua New Guinea,PNG,5974629,2.14930773317226,9596422229.57998,..,2012832113.32721,..
2001,YR2001,Paraguay,PRY,5428444,1.9577722572365,18847183576.3273,4635397886.79957,3452915687.14031,..
2001,YR2001,Peru,PER,26799285,1.27431657739862,86328605036.3513,14883286901.3256,8637724124.16978,..
2001,YR2001,Philippines,PHL,79672873,2.13260480205448,134114618011.032,46310443810.3815,32480362770.2918,..
2001,YR2001,Poland,POL,38248076,-0.0275871247282958,331051702981.461,104382847477.863,51902098243.7285,..
2001,YR2001,Portugal,PRT,10362722,0.705230637323876,225506627511.152,72508074730.6843,33336046532.4385,..
2001,YR2001,Puerto Rico,PRI,3818774,0.214145951376015,97881399724.295,..,46900800000,..
2001,YR2001,Qatar,QAT,615012,3.73449166993201,37449372355.1551,..,11556593406.5934,..
2001,YR2001,Romania,ROU,22131970,-1.39542998635748,115689544451.415,18641687193.3228,8929665187.0204,..
2001,YR2001,Russian Federation,RUS,145976482,-0.424090524785415,1000101466517.97,108406916948.95,113116215289.681,..
2001,YR2001,Rwanda,RWA,8231156,3.68093519720407,3022373088.37527,776389314.233408,145034254.576664,..
2001,YR2001,Samoa,WSM,175392,0.536237228771681,532746564.313723,..,..,..
2001,YR2001,San Marino,SMR,27812,1.26643513372113,1797418630.58627,..,..,..
2001,YR2001,Sao Tome and Principe,STP,144755,1.73722301986817,121709802.096435,..,..,..
2001,YR2001,Saudi Arabia,SAU,21202642,2.57403385445926,374632039196.595,56836969556.5299,72980533333.3333,..
2001,YR2001,Senegal,SEN,10036104,2.40378566945575,11426590430.4063,3768562392.358,1773819370.19679,..
2001,YR2001,Serbia,SRB,7503433,-0.171946646904854,28260927883.9268,7905554265.62479,2681201308.55116,..
2001,YR2001,Seychelles,SYC,81202,0.0874745178458057,776254738.028627,..,521402304.737516,..
2001,YR2001,Sierra Leone,SLE,4754072,3.63049786093991,1297819715.60661,385626158.880786,85492032.3238426,..
2001,YR2001,Singapore,SGP,4138012,2.69735584326358,134889413875.26,188500589917.319,164229725958.587,..
2001,YR2001,Sint Maarten (Dutch part),SXM,30600,0.265056847861417,..,..,..,..
2001,YR2001,Slovak Republic,SVK,5378867,-0.18301227099618,57424671557.0293,33873607768.0798,17565070246.085,..
2001,YR2001,Slovenia,SVN,1992060,0.157498742047657,38026207576.8638,18570981656.0885,10802787759.1313,..
2001,YR2001,Solomon Islands,SLB,423944,2.69773616804426,562771374.763156,..,66123531.640773,..
2001,YR2001,Somalia,SOM,9186725,3.48306282053769,..,..,..,..
2001,YR2001,South Africa,ZAF,45571274,1.33329297020517,274210460320.471,58084603616.8934,35694721925.3821,..
2001,YR2001,South Sudan,SSD,6447793,3.92863563728403,..,..,..,..
2001,YR2001,Spain,ESP,40850412,0.694068084334464,1197811239501.96,309513987899.904,174772259507.83,..
2001,YR2001,Sri Lanka,LKA,18911730,0.711764113067233,33742158886.2994,9344701072.86815,5879570277.5291,..
2001,YR2001,St. Kitts and Nevis,KNA,44602,1.17044804648879,651345330.049999,..,..,..
2001,YR2001,St. Lucia,LCA,158179,0.92091039133327,1187952426.85309,..,..,..
2001,YR2001,St. Martin (French part),MAF,29853,3.12334022753328,..,..,..,..
2001,YR2001,St. Vincent and the Grenadines,VCT,107896,0.103857576100984,521060125.531156,..,175943333.333333,..
2001,YR2001,Sudan,SDN,27971082,2.52001090971083,32140991067.2795,5567419806.38148,1502577773.4828,..
2001,YR2001,Suriname,SUR,476574,1.18838191105184,2810131626.36222,..,..,..
2001,YR2001,Sweden,SWE,8895960,0.268470527954234,404506946291.441,146530435747.978,104038105933.721,..
2001,YR2001,Switzerland,CHE,7229854,0.632771238018431,493542558715.057,233795916345.723,141793622896.421,..
2001,YR2001,Syrian Arab Republic,SYR,16766561,2.14439066565607,..,..,7464741325.57656,..
2001,YR2001,Tajikistan,TJK,6318513,1.63024256742899,2830110563.46783,1380660759.98648,736447179.833066,..
2001,YR2001,Tanzania,TZA,34385856,2.61243561185592,18024545018.2013,3064135620.24741,1878651440.64142,..
